-0.056196,0.015888,-0.0054711,149.75,0.0051103,-0.69591,-1.4089
-0.061753,0.015466,-0.0064633,148.94,0.0051847,-0.69378,-1.442
-0.054842,0.012783,-0.0034022,148.43,0.0052559,-0.69154,-1.475
-0.0601,0.014442,-0.003133,148.59,0.0053236,-0.68917,-1.508
-0.060832,0.014472,-0.0042406,149.12,0.0053879,-0.6867,-1.5409
-0.057038,0.015525,-0.0042111,149.22,0.0054487,-0.6841,-1.5738
-0.056587,0.015514,-0.0046346,148.15,0.0055058,-0.68139,-1.6067
-0.055843,0.014853,-0.0058779,148.73,0.0055592,-0.67856,-1.6394
-0.059862,0.014527,-0.0070187,148.29,0.0056088,-0.67561,-1.6722
-0.059063,0.01158,-0.0046784,150.22,0.0056545,-0.67255,-1.7048
-0.056136,0.013977,-0.006188,146.96,0.0056962,-0.66937,-1.7374
-0.059354,0.013785,-0.0055625,149.33,0.0057339,-0.66607,-1.7699
-0.056102,0.011535,-0.0069234,150,0.0057674,-0.66265,-1.8023
-0.057822,0.012722,-0.0065755,148.81,0.0057967,-0.65912,-1.8346
-0.054737,0.011403,-0.0062823,149.88,0.0058218,-0.65547,-1.8668
-0.061208,0.010912,-0.0051004,147.11,0.0058424,-0.6517,-1.8989
-0.055753,0.013448,-0.0058546,151.55,0.0058586,-0.64782,-1.9309
-0.059873,0.012246,-0.0048459,151.02,0.0058704,-0.64381,-1.9628
-0.062162,0.011614,-0.0050504,151.32,0.0058776,-0.63969,-1.9945
-0.059958,0.012408,-0.0056259,148.68,0.0058801,-0.63546,-2.0262
-0.058477,0.011841,-0.0063654,148.59,0.005878,-0.6311,-2.0577
-0.059366,0.011132,-0.0041298,149.5,0.0058712,-0.62664,-2.089
-0.059006,0.01123,-0.0079667,148.13,0.0058596,-0.62205,-2.1203
-0.056631,0.010341,-0.0048414,151.26,0.0058432,-0.61735,-2.1514
-0.05768,0.0090241,-0.0072294,148.59,0.0058219,-0.61253,-2.1823
-0.059438,0.010558,-0.0046987,151.04,0.0057957,-0.6076,-2.2131
-0.058244,0.010613,-0.005581,150.6,0.0057645,-0.60255,-2.2437
-0.061486,0.0088578,-0.0041402,149.52,0.0057284,-0.59739,-2.2741
-0.058671,0.010326,-0.0059152,148.68,0.0056873,-0.59211,-2.3044
-0.061,0.0067737,-0.0062302,150.38,0.0056411,-0.58671,-2.3345
-0.055561,0.0078133,-0.005171,148.91,0.0055899,-0.58121,-2.3644
-0.062517,0.010362,-0.0071408,149.42,0.0055335,-0.57558,-2.3941
-0.055667,0.0089135,-0.0053197,149.87,0.0054721,-0.56985,-2.4236
-0.059752,0.0081436,-0.0037095,150.74,0.0054055,-0.564,-2.4529
-0.060961,0.0065429,-0.0058201,149.06,0.0053337,-0.55804,-2.4821
-0.05816,0.0069367,-0.0094725,150.48,0.0052568,-0.55197,-2.511
-0.059403,0.0075931,-0.0051349,150.28,0.0051747,-0.54578,-2.5397
-0.055408,0.0087264,-0.0069028,150.56,0.0050874,-0.53948,-2.5681
-0.062078,0.0078349,-0.007053,149.55,0.0049948,-0.53307,-2.5964
-0.059949,0.00978,-0.0068088,149.26,0.004897,-0.52655,-2.6244
-0.060442,0.0072751,-0.0047686,150.65,0.004794,-0.51992,-2.6522
-0.058087,0.0063518,-0.0041279,149.42,0.0046856,-0.51319,-2.6797
-0.062745,0.004967,-0.0056582,151.12,0.004572,-0.50634,-2.707
-0.061744,0.0049771,-0.0060346,148.25,0.004453,-0.49938,-2.734
-0.059038,0.0049172,-0.0095534,149.84,0.0043286,-0.49232,-2.7608
